transform	maxChar	path	score	size	text
normal	600	gutenberg/6/6/7/4/66749/66749-0.txt	0.82	599	praising scientifically its points of beauty. The poor animal showed tokens of over fatigue, yet still he did not refuse his food, and the cavalier marked with joy that his eye grew brighter and his knees firmer after feeding. They then entered the cottage, and the soldier's eye was attracted from more sacred emblems by a sword which was suspended over a picture of the Virgin:--"You belong to our Chivalry!" he exclaimed, while his countenance lighted up with joyful recognition. "Now I belong to the holy order whose badge I wear," the monk replied, pointing to his Benedictine dress. "In former
normal	600	gutenberg/9/6/0/9608/old/7cvan10.txt	0.82	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
normal	600	gutenberg/9/6/0/9608/9608-8.txt	0.82	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
normal	600	gutenberg/9/6/0/9608/9608.txt	0.82	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
normal	600	gutenberg/9/6/0/9608/old/8cvan10.txt	0.82	600	"Lucifer, well; Larbason, well; yet they are devils' additions, the names of fiends: but--Marian Winwood!" "Dear me!" he remonstrated. "Why, she wrote _A Bright Particular Star_, you know, and _The Acolytes_, and lots of others." The author of _As the Coming of Dawn_ swallowed a whole glass of Chianti at a gulp. "Of course," I said, slowly, "I cannot, in my rather peculiar position, run the risk of being charged with plagiarism--by a Chinese-eyed mental sneak-thief...." Thereupon I threw the manuscript into the open fire, which my preference for the picturesque rendered necessary, even in May.
normal	600	gutenberg/3/3/1/6/33169/33169.txt	0.82	596	laughter, which refused to be stilled, and ever broke out afresh as he contemplated the novel aspects of the proposed mutiny. "Bless their honest hearts," he finally said, half aloud, "I couldn't no more disappoint them boys by carrying of 'em back than a fish could swim on a railroad track. So I suppose I might as well make a virtue of necessity, and surrender at once." Thus resolved, Captain Crotty turned in for a few hours' sleep; but he was on deck again by daylight, when, with young Jabe's assistance, he quietly got up the anchor, set the jib, and was merrily dropping down stream long
normal	600	gutenberg/3/3/1/6/33169/33169-8.txt	0.82	591	laughter, which refused to be stilled, and ever broke out afresh as he contemplated the novel aspects of the proposed mutiny. "Bless their honest hearts," he finally said, half aloud, "I couldn't no more disappoint them boys by carrying of 'em back than a fish could swim on a railroad track. So I suppose I might as well make a virtue of necessity, and surrender at once." Thus resolved, Captain Crotty turned in for a few hours' sleep; but he was on deck again by daylight, when, with young Jabe's assistance, he quietly got up the anchor, set the jib, and was merrily dropping down stream
normal	600	gutenberg/2/0/7/4/20749/20749.txt	0.82	597	lost or mislaid, or returned to the General Post-office." "I wish that may not be the case of a packet which I expect in a few days--it should have been here already, or, perhaps, it may arrive in the beginning of the week--it is from that formal ass, Trueman the Quaker, who addresses me by my Christian and family name, Francis Tyrrel. He is like enough to mistake the inn, too, and I should be sorry it fell into Monsieur Martigny's hands--I suppose you know he is in that neighbourhood?--Look after its safety, Solmes--quietly, you understand; because people might put odd constructions, as if
normal	600	gutenberg/2/0/7/4/20749/20749-8.txt	0.82	597	lost or mislaid, or returned to the General Post-office." "I wish that may not be the case of a packet which I expect in a few days--it should have been here already, or, perhaps, it may arrive in the beginning of the week--it is from that formal ass, Trueman the Quaker, who addresses me by my Christian and family name, Francis Tyrrel. He is like enough to mistake the inn, too, and I should be sorry it fell into Monsieur Martigny's hands--I suppose you know he is in that neighbourhood?--Look after its safety, Solmes--quietly, you understand; because people might put odd constructions, as if
normal	600	gutenberg/2/9/3/5/29352/29352.txt	0.82	600	undergraduates at Oxford. Mr. Valentine Prinsep and Mr. Arthur Hughes, I believe, were Royal Academy students who were invited down by Rossetti. Their work was naive and queer to the last degree. It is perhaps not fair to say which one of them found so much difficulty in painting the legs of his figures that he drew an impenetrable covert of sunflowers right across his picture, and only showed the faces of his heroes and heroines between the golden disks. The _Oxford and Cambridge Magazine_, which also dates from the year 1856, is a still more notable expression of budding genius than the dome
normal	600	gutenberg/4/2/4/7/42476/42476-0.txt	0.82	597	loving You more openly. Lucy! mind your knitting.' It is right to say a few words about Linton as an artist. He was engaged upon much better work than the illustrated weekly papers which were at first his sheet-anchor. He was, for instance, employed by Alexander Gilchrist to reproduce the quaint and exquisitely-coloured designs of William Blake. These beautiful reproductions are before me as I write, and they have not only the necessary accuracy of copied design, but also delicacy of touch sufficient to make them virtually indistinguishable from the master's own work. His own etchings adorn
normal	600	gutenberg/4/2/4/7/42476/old/42476.txt	0.82	597	loving You more openly. Lucy! mind your knitting.' It is right to say a few words about Linton as an artist. He was engaged upon much better work than the illustrated weekly papers which were at first his sheet-anchor. He was, for instance, employed by Alexander Gilchrist to reproduce the quaint and exquisitely-coloured designs of William Blake. These beautiful reproductions are before me as I write, and they have not only the necessary accuracy of copied design, but also delicacy of touch sufficient to make them virtually indistinguishable from the master's own work. His own etchings adorn
